record_id,device_id,session_id,step_in_session,timestamp,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,vibration_rms_g,temperature_c,fault_level,fault_name,severity_score
1776,DC_Mini_Motor_01,6,125,2026-05-01 17:47:36,-0.0277,-0.0491,0.9568,-1.293,2.938,-0.315,0.0611,30.79,5,NORMAL,0
1777,DC_Mini_Motor_01,6,126,2026-05-01 17:47:51,0.0445,0.0029,0.9727,-0.407,-1.759,-1.328,0.0506,29.78,5,NORMAL,0
1778,DC_Mini_Motor_01,6,127,2026-05-01 17:48:06,0.0019,0.0292,1.0293,1.547,1.371,-1.125,0.0444,29.56,5,NORMAL,0
1779,DC_Mini_Motor_01,6,128,2026-05-01 17:48:21,-0.0341,0.0035,1.0335,0.95,2.076,1.972,0.0547,30.67,5,NORMAL,0
1780,DC_Mini_Motor_01,6,129,2026-05-01 17:48:36,0.006,-0.0157,1.0588,0.196,-0.59,-0.25,0.0625,30.3,5,NORMAL,0
1781,DC_Mini_Motor_01,6,130,2026-05-01 17:48:51,0.027,-0.0024,0.9828,-0.176,-0.132,-0.611,0.0494,29.89,5,NORMAL,0
1782,DC_Mini_Motor_01,6,131,2026-05-01 17:49:06,0.0283,0.0504,1.0407,0.323,-0.883,0.545,0.0635,31.64,5,NORMAL,0
1783,DC_Mini_Motor_01,6,132,2026-05-01 17:49:21,0.0248,0.0435,1.0424,1.869,0.211,0.152,0.0633,30.3,5,NORMAL,0
1784,DC_Mini_Motor_01,6,133,2026-05-01 17:49:36,0.0142,0.0193,1.0313,-0.865,-1.558,-1.212,0.0512,30.86,5,NORMAL,0
1785,DC_Mini_Motor_01,6,134,2026-05-01 17:49:51,-0.063,0.0072,0.9833,-4.252,2.141,-1.315,0.0703,30.27,5,NORMAL,0
1786,DC_Mini_Motor_01,6,135,2026-05-01 17:50:06,-0.0235,0.0628,0.9815,0.176,0.879,1.039,0.0645,30.27,5,NORMAL,0
1787,DC_Mini_Motor_01,6,136,2026-05-01 17:50:21,0.0071,-0.0038,1.056,1.258,-0.208,0.361,0.054,30.16,5,NORMAL,0
1788,DC_Mini_Motor_01,6,137,2026-05-01 17:50:36,-0.0075,0.0128,0.9513,0.729,0.942,-0.064,0.0477,31.36,5,NORMAL,0
1789,DC_Mini_Motor_01,6,138,2026-05-01 17:50:51,-0.0067,-0.0402,1.0512,-1.09,0.04,-0.943,0.0473,30.42,5,NORMAL,0
1790,DC_Mini_Motor_01,6,139,2026-05-01 17:51:06,-0.0558,0.0287,0.9822,1.936,-0.872,-0.091,0.0702,30.46,5,NORMAL,0
1791,DC_Mini_Motor_01,6,140,2026-05-01 17:51:21,0.017,-0.0433,0.9678,1.549,-0.202,1.189,0.0597,31.33,5,NORMAL,0
1792,DC_Mini_Motor_01,6,141,2026-05-01 17:51:36,0.0715,0.0487,1.0224,0.705,-0.285,0.228,0.0834,29.5,5,NORMAL,0
1793,DC_Mini_Motor_01,6,142,2026-05-01 17:51:51,-0.0261,-0.0309,0.9637,1.242,-0.34,-0.668,0.0623,30.39,5,NORMAL,0
1794,DC_Mini_Motor_01,6,143,2026-05-01 17:52:06,-0.0366,0.0433,0.9689,1.213,-0.945,-0.574,0.0586,30.3,5,NORMAL,0
1795,DC_Mini_Motor_01,6,144,2026-05-01 17:52:21,0.0284,0.0205,0.9745,0.04,0.886,-1.168,0.0447,30.53,5,NORMAL,0
1796,DC_Mini_Motor_01,6,145,2026-05-01 17:52:36,-0.0365,-0.0048,1.0489,-0.615,-0.91,1.726,0.0499,30.95,5,NORMAL,0
1797,DC_Mini_Motor_01,6,146,2026-05-01 17:52:51,-0.0073,0.043,1.0302,1.637,2.671,1.77,0.0448,30.04,5,NORMAL,0
1798,DC_Mini_Motor_01,6,147,2026-05-01 17:53:06,-0.0005,-0.0129,1.0484,-0.741,1.523,1.139,0.064,31.15,5,NORMAL,0
1799,DC_Mini_Motor_01,6,148,2026-05-01 17:53:21,0.0177,0.0508,1.0104,1.719,0.053,0.666,0.0548,30.01,5,NORMAL,0
1800,DC_Mini_Motor_01,6,149,2026-05-01 17:53:36,-0.0515,-0.032,0.9509,0.235,1.113,-0.949,0.0638,30.78,5,NORMAL,0
1801,DC_Mini_Motor_01,6,150,2026-05-01 17:53:51,0.0185,-0.0152,0.9408,-0.502,0.729,0.601,0.0609,29.87,5,NORMAL,0
1802,DC_Mini_Motor_01,6,151,2026-05-01 17:54:06,-0.0146,-0.0036,0.9387,-0.523,-2.556,1.893,0.0636,30.06,5,NORMAL,0
1803,DC_Mini_Motor_01,6,152,2026-05-01 17:54:21,-0.0019,0.0185,1.0653,1.232,-0.223,-0.194,0.0688,30.56,5,NORMAL,0
1804,DC_Mini_Motor_01,6,153,2026-05-01 17:54:36,0.0583,-0.0244,1.0088,-1.29,-0.853,0.409,0.0563,29.9,5,NORMAL,0
1805,DC_Mini_Motor_01,6,154,2026-05-01 17:54:51,-0.0119,-0.0052,0.9201,0.721,1.386,-0.953,0.0851,30.54,5,NORMAL,0
1806,DC_Mini_Motor_01,6,155,2026-05-01 17:55:06,0.0516,0.0273,1.0742,-1.088,0.758,-0.169,0.0853,29.99,5,NORMAL,0
1807,DC_Mini_Motor_01,6,156,2026-05-01 17:55:21,0.036,-0.0255,1.0733,-0.493,-1.09,0.681,0.0861,30.35,5,NORMAL,0
1808,DC_Mini_Motor_01,6,157,2026-05-01 17:55:36,-0.0178,-0.0205,0.9411,0.866,1.348,1.044,0.0467,31.43,5,NORMAL,0
1809,DC_Mini_Motor_01,6,158,2026-05-01 17:55:51,-0.0232,0.0474,0.9773,1.012,1.151,-1.584,0.0607,30.89,5,NORMAL,0
1810,DC_Mini_Motor_01,6,159,2026-05-01 17:56:06,0.0156,0.0574,1.0247,-1.27,1.219,1.141,0.0626,30.61,5,NORMAL,0
1811,DC_Mini_Motor_01,6,160,2026-05-01 17:56:21,0.0279,0.0301,1.0145,1.851,1.573,-0.969,0.0448,30.77,5,NORMAL,0
1812,DC_Mini_Motor_01,6,161,2026-05-01 17:56:36,0.0239,0.0193,1.0356,1.197,-1.424,0.445,0.064,30.55,5,NORMAL,0
1813,DC_Mini_Motor_01,6,162,2026-05-01 17:56:51,0.01,0.0073,1.0397,-0.429,-1.822,-1.33,0.0528,31.19,5,NORMAL,0
1814,DC_Mini_Motor_01,6,163,2026-05-01 17:57:06,-0.0603,-0.0252,0.9653,-0.383,-0.579,-2.159,0.0691,29.62,5,NORMAL,0
1815,DC_Mini_Motor_01,6,164,2026-05-01 17:57:21,0.0346,-0.0326,0.9596,-1.719,-1.037,-1.154,0.064,30.23,5,NORMAL,0
1816,DC_Mini_Motor_01,6,165,2026-05-01 17:57:36,0.0059,-0.0273,1.0066,0.278,-0.103,-0.403,0.0463,31.39,5,NORMAL,0
1817,DC_Mini_Motor_01,6,166,2026-05-01 17:57:51,0.0464,-0.0482,1.0322,-0.532,0.319,-0.051,0.0642,30.04,5,NORMAL,0
1818,DC_Mini_Motor_01,6,167,2026-05-01 17:58:06,0.0351,0.0118,0.9699,1.12,0.367,0.489,0.0622,29.79,5,NORMAL,0
1819,DC_Mini_Motor_01,6,168,2026-05-01 17:58:21,0.0043,-0.0038,1.0482,0.271,0.999,-0.152,0.0509,30.06,5,NORMAL,0
1820,DC_Mini_Motor_01,6,169,2026-05-01 17:58:36,0.0361,-0.0175,1.0357,0.193,-0.613,-0.463,0.056,30.78,5,NORMAL,0
1821,DC_Mini_Motor_01,6,170,2026-05-01 17:58:51,-0.0436,0.0085,1.0429,-1.61,0.254,0.171,0.0653,30.25,5,NORMAL,0
1822,DC_Mini_Motor_01,6,171,2026-05-01 17:59:06,-0.0071,-0.0518,0.9467,-1.658,0.517,0.469,0.0696,29.92,5,NORMAL,0
1823,DC_Mini_Motor_01,6,172,2026-05-01 17:59:21,-0.072,-0.0573,1.0039,-1.462,0.768,0.523,0.0744,30.86,5,NORMAL,0
1824,DC_Mini_Motor_01,6,173,2026-05-01 17:59:36,0.021,0.0129,0.9502,-0.296,0.572,-0.471,0.0618,29.92,5,NORMAL,0
1825,DC_Mini_Motor_01,6,174,2026-05-01 17:59:51,-0.063,0.0128,1.0382,-2.467,1.518,0.662,0.0779,30.49,5,NORMAL,0
1826,DC_Mini_Motor_01,6,175,2026-05-01 18:00:06,0.0026,0.0153,1.0734,-0.397,-0.021,-0.041,0.0644,31.1,5,NORMAL,0
1827,DC_Mini_Motor_01,6,176,2026-05-01 18:00:21,0.0032,-0.0406,1.033,-1.238,0.452,0.708,0.0472,29.93,5,NORMAL,0
1828,DC_Mini_Motor_01,6,177,2026-05-01 18:00:36,0.0583,-0.0032,1.0066,-0.493,-0.092,2.54,0.0522,30.31,5,NORMAL,0
1829,DC_Mini_Motor_01,6,178,2026-05-01 18:00:51,-0.0698,-0.034,0.9941,0.74,-0.669,-0.616,0.0748,30.69,5,NORMAL,0
1830,DC_Mini_Motor_01,6,179,2026-05-01 18:01:06,-0.0013,-0.0175,1.0554,-0.192,2.202,-0.547,0.0494,30.01,5,NORMAL,0
1831,DC_Mini_Motor_01,6,180,2026-05-01 18:01:21,-0.0046,0.0301,0.9647,0.777,1.236,-1.484,0.0658,30.95,5,NORMAL,0
1832,DC_Mini_Motor_01,6,181,2026-05-01 18:01:36,0.001,0.0043,1.072,0.095,1.154,0.698,0.0622,30.25,5,NORMAL,0
1833,DC_Mini_Motor_01,6,182,2026-05-01 18:01:51,0.0072,-0.0395,1.0318,-0.994,0.664,-1.477,0.0555,29.56,5,NORMAL,0
1834,DC_Mini_Motor_01,6,183,2026-05-01 18:02:06,-0.0016,0.0035,0.9519,1.283,0.655,-0.864,0.0514,30.37,5,NORMAL,0
1835,DC_Mini_Motor_01,6,184,2026-05-01 18:02:21,0.0064,0.0014,0.9102,0.479,-2.035,-1.523,0.0934,31.83,5,NORMAL,0
1836,DC_Mini_Motor_01,6,185,2026-05-01 18:02:36,0.0491,-0.02,1.0336,1.131,1.625,-0.13,0.0508,29.98,5,NORMAL,0
1837,DC_Mini_Motor_01,6,186,2026-05-01 18:02:51,-0.0031,-0.073,1.0468,0.112,-0.088,0.209,0.0766,31.74,5,NORMAL,0
1838,DC_Mini_Motor_01,6,187,2026-05-01 18:03:06,0.0273,-0.0225,0.9527,0.996,-1.238,0.166,0.0634,32.05,5,NORMAL,0
1839,DC_Mini_Motor_01,6,188,2026-05-01 18:03:21,-0.0012,0.0113,1.0566,-1.323,-0.339,-0.946,0.0609,30.27,5,NORMAL,0
1840,DC_Mini_Motor_01,6,189,2026-05-01 18:03:36,0.02,-0.0209,0.9511,-0.338,1.211,0.459,0.0554,31.18,5,NORMAL,0
1841,DC_Mini_Motor_01,6,190,2026-05-01 18:03:51,0.0062,-0.0701,0.9704,-1.804,-0.503,0.194,0.0744,30.6,5,NORMAL,0
1842,DC_Mini_Motor_01,6,191,2026-05-01 18:04:06,-0.0339,-0.0689,0.9865,0.361,-1.148,-0.145,0.0643,29.95,5,NORMAL,0
1843,DC_Mini_Motor_01,6,192,2026-05-01 18:04:21,-0.0331,0.0321,0.9763,-0.404,-1.899,-0.865,0.0611,29.65,5,NORMAL,0
1844,DC_Mini_Motor_01,6,193,2026-05-01 18:04:36,0.0235,0.0239,1.069,-1.107,0.743,0.836,0.0745,30.26,5,NORMAL,0
1845,DC_Mini_Motor_01,6,194,2026-05-01 18:04:51,0.0216,-0.0608,0.9962,-0.227,1.563,1.161,0.0685,31.13,5,NORMAL,0
1846,DC_Mini_Motor_01,6,195,2026-05-01 18:05:06,-0.013,0.0074,0.9365,1.285,-0.921,-0.184,0.0595,30.82,5,NORMAL,0
1847,DC_Mini_Motor_01,6,196,2026-05-01 18:05:21,-0.0047,0.0066,0.9336,-0.023,0.284,1.364,0.0634,29.58,5,NORMAL,0
1848,DC_Mini_Motor_01,6,197,2026-05-01 18:05:36,-0.0588,-0.004,0.9879,0.33,-0.455,-1.068,0.0712,30.67,5,NORMAL,0
1849,DC_Mini_Motor_01,6,198,2026-05-01 18:05:51,-0.0629,0.022,0.9662,-1.704,-1.392,-2.203,0.0751,30.84,5,NORMAL,0
1850,DC_Mini_Motor_01,6,199,2026-05-01 18:06:06,0.0174,-0.0086,0.9425,-0.163,0.044,1.954,0.0604,30.78,5,NORMAL,0
1851,DC_Mini_Motor_01,6,200,2026-05-01 18:06:21,-0.0341,-0.0116,0.9732,1.899,-1.013,0.051,0.0484,31.1,5,NORMAL,0
1852,DC_Mini_Motor_01,6,201,2026-05-01 18:06:36,0.021,-0.0265,0.953,-1.66,1.61,0.511,0.0507,29.81,5,NORMAL,0
1853,DC_Mini_Motor_01,6,202,2026-05-01 18:06:51,-0.0339,0.0482,1.0261,-0.901,-2.341,-0.184,0.0588,30.39,5,NORMAL,0
1854,DC_Mini_Motor_01,6,203,2026-05-01 18:07:06,-0.0402,-0.0219,1.0367,0.12,1.065,0.545,0.0606,30.47,5,NORMAL,0
1855,DC_Mini_Motor_01,6,204,2026-05-01 18:07:21,-0.0276,-0.0004,1.0568,0.86,0.443,-1.65,0.0465,30.36,5,NORMAL,0
1856,DC_Mini_Motor_01,6,205,2026-05-01 18:07:36,-0.0379,-0.0231,0.9749,-0.356,-2.219,-0.496,0.0449,30.3,5,NORMAL,0
1857,DC_Mini_Motor_01,6,206,2026-05-01 18:07:51,0.0017,0.011,1.0442,-0.475,-0.683,1.115,0.0409,30.57,5,NORMAL,0
1858,DC_Mini_Motor_01,6,207,2026-05-01 18:08:06,-0.0039,0.0528,1.0185,-0.443,-0.316,-0.101,0.0571,30.46,5,NORMAL,0
1859,DC_Mini_Motor_01,6,208,2026-05-01 18:08:21,0.0291,-0.0232,0.9802,-0.813,-1.069,0.751,0.0557,31.21,5,NORMAL,0
1860,DC_Mini_Motor_01,6,209,2026-05-01 18:08:36,-0.0175,0.0008,0.9367,-1.08,-0.376,-1.785,0.0717,30.21,5,NORMAL,0
1861,DC_Mini_Motor_01,6,210,2026-05-01 18:08:51,0.0556,0.0236,1.0607,1.251,0.384,-1.028,0.0772,30.57,5,NORMAL,0
1862,DC_Mini_Motor_01,6,211,2026-05-01 18:09:06,-0.0022,-0.0474,0.9654,-0.235,-0.294,-0.163,0.0672,30.72,5,NORMAL,0
1863,DC_Mini_Motor_01,6,212,2026-05-01 18:09:21,0.0159,0.0369,1.0307,-1.176,-0.057,-1.378,0.0491,30.68,5,NORMAL,0
1864,DC_Mini_Motor_01,6,213,2026-05-01 18:09:36,-0.0335,-0.0029,0.958,1.115,0.103,-0.468,0.0598,30.27,5,NORMAL,0
1865,DC_Mini_Motor_01,6,214,2026-05-01 18:09:51,0.0513,0.0128,0.9842,-1.227,-0.723,0.645,0.0528,30.1,5,NORMAL,0
1866,DC_Mini_Motor_01,6,215,2026-05-01 18:10:06,0.046,-0.0323,1.0198,-2.755,0.466,-0.617,0.0697,29.44,5,NORMAL,0
1867,DC_Mini_Motor_01,6,216,2026-05-01 18:10:21,0.0228,-0.0497,1.0164,2.165,-0.777,0.868,0.0539,30.72,5,NORMAL,0
1868,DC_Mini_Motor_01,6,217,2026-05-01 18:10:36,-0.0343,-0.0091,1.0574,0.191,-0.898,0.464,0.0524,30.71,5,NORMAL,0
1869,DC_Mini_Motor_01,6,218,2026-05-01 18:10:51,0.0173,-0.0008,0.9359,-1.379,-0.742,1.304,0.0673,30.04,5,NORMAL,0
1870,DC_Mini_Motor_01,6,219,2026-05-01 18:11:06,0.0417,-0.0727,1.0358,-1.698,2.544,-0.227,0.0741,31.0,5,NORMAL,0
1871,DC_Mini_Motor_01,6,220,2026-05-01 18:11:21,0.0582,-0.0235,0.9963,-0.192,0.028,-0.251,0.0618,30.57,5,NORMAL,0
1872,DC_Mini_Motor_01,6,221,2026-05-01 18:11:36,0.0521,0.0274,0.9332,-1.061,-1.19,-0.644,0.0697,30.42,5,NORMAL,0
1873,DC_Mini_Motor_01,6,222,2026-05-01 18:11:51,0.0052,0.0179,0.9504,1.203,0.501,0.119,0.0567,30.11,5,NORMAL,0
1874,DC_Mini_Motor_01,6,223,2026-05-01 18:12:06,-0.0129,-0.0157,1.0345,0.788,-1.166,0.77,0.0447,31.04,5,NORMAL,0
1875,DC_Mini_Motor_01,6,224,2026-05-01 18:12:21,0.0204,0.0205,0.9392,-0.354,0.71,-1.427,0.0635,30.34,5,NORMAL,0
1876,DC_Mini_Motor_01,6,225,2026-05-01 18:12:36,-0.0047,0.0184,0.9408,0.253,-1.926,0.502,0.0616,29.85,5,NORMAL,0
1877,DC_Mini_Motor_01,6,226,2026-05-01 18:12:51,-0.0364,-0.0373,1.0542,1.531,2.037,-1.646,0.0753,30.35,5,NORMAL,0
1878,DC_Mini_Motor_01,7,0,2026-05-01 18:25:20,-0.0353,0.0465,1.0484,-0.129,0.458,0.328,0.0742,28.71,5,NORMAL,0
1879,DC_Mini_Motor_01,7,1,2026-05-01 18:25:35,-0.0158,-0.0537,0.9335,-0.457,-0.986,-0.275,0.085,29.73,5,NORMAL,0
1880,DC_Mini_Motor_01,7,2,2026-05-01 18:25:50,-0.0028,0.0649,0.9911,0.869,-0.682,-0.235,0.0794,30.23,5,NORMAL,0
1881,DC_Mini_Motor_01,7,3,2026-05-01 18:26:05,-0.0242,-0.0171,0.9079,0.214,-0.311,-0.083,0.0926,32.22,5,NORMAL,0
1882,DC_Mini_Motor_01,7,4,2026-05-01 18:26:20,0.0739,-0.0449,1.028,-1.443,1.154,0.792,0.1056,32.08,5,NORMAL,0
1883,DC_Mini_Motor_01,7,5,2026-05-01 18:26:35,0.004,-0.0333,0.9322,-0.394,-0.697,-1.258,0.0877,32.12,5,NORMAL,0
1884,DC_Mini_Motor_01,7,6,2026-05-01 18:26:50,0.0663,-0.0392,0.9557,-0.686,-1.137,0.486,0.0966,33.94,5,NORMAL,0
1885,DC_Mini_Motor_01,7,7,2026-05-01 18:27:05,0.0784,0.0184,0.95,1.933,1.082,-2.264,0.0942,34.28,5,NORMAL,0
1886,DC_Mini_Motor_01,7,8,2026-05-01 18:27:20,0.0041,0.0295,0.895,-0.524,-0.011,-1.246,0.1146,34.7,5,NORMAL,0
1887,DC_Mini_Motor_01,7,9,2026-05-01 18:27:35,-0.0145,-0.0484,1.0878,-0.67,-0.115,1.743,0.0953,36.2,4,WATCH,1
1888,DC_Mini_Motor_01,7,10,2026-05-01 18:27:50,0.0643,-0.0124,1.0825,1.105,0.221,2.458,0.0891,35.73,4,WATCH,1
1889,DC_Mini_Motor_01,7,11,2026-05-01 18:28:05,0.0506,0.003,1.0872,-0.053,-0.546,-0.306,0.097,36.36,4,WATCH,1
1890,DC_Mini_Motor_01,7,12,2026-05-01 18:28:20,0.1181,0.0249,0.984,5.749,-0.468,0.303,0.1209,37.03,4,WATCH,1
1891,DC_Mini_Motor_01,7,13,2026-05-01 18:28:35,-0.0057,-0.0047,0.8629,-0.446,-1.824,3.44,0.1179,37.38,4,WATCH,1
1892,DC_Mini_Motor_01,7,14,2026-05-01 18:28:50,-0.0563,0.0291,1.1037,1.837,-1.451,2.847,0.1277,37.84,4,WATCH,1
1893,DC_Mini_Motor_01,7,15,2026-05-01 18:29:05,-0.0912,0.0676,1.0558,2.395,0.712,-0.496,0.1171,38.92,4,WATCH,1
1894,DC_Mini_Motor_01,7,16,2026-05-01 18:29:20,-0.0121,0.0169,1.144,-1.901,1.178,-1.999,0.1338,38.64,4,WATCH,1
1895,DC_Mini_Motor_01,7,17,2026-05-01 18:29:35,0.0598,-0.0795,0.9058,1.835,-5.113,-0.891,0.1374,38.98,4,WATCH,1
1896,DC_Mini_Motor_01,7,18,2026-05-01 18:29:50,0.0913,0.0292,1.0204,2.631,0.599,-1.671,0.1153,40.54,4,WATCH,1
1897,DC_Mini_Motor_01,7,19,2026-05-01 18:30:05,-0.1188,-0.0924,1.0348,2.931,1.359,2.145,0.1537,40.79,4,WATCH,1
1898,DC_Mini_Motor_01,7,20,2026-05-01 18:30:20,0.0677,-0.123,0.9716,1.146,-3.91,2.382,0.1461,41.57,4,WATCH,1
1899,DC_Mini_Motor_01,7,21,2026-05-01 18:30:35,-0.1147,-0.0945,0.926,-1.658,-0.592,0.733,0.1686,42.03,4,WATCH,1
1900,DC_Mini_Motor_01,7,22,2026-05-01 18:30:50,-0.0191,0.0081,1.1492,-0.985,1.85,-1.035,0.1691,42.6,4,WATCH,1
1901,DC_Mini_Motor_01,7,23,2026-05-01 18:31:05,0.0832,-0.0549,1.1597,2.371,0.396,2.228,0.1921,43.3,4,WATCH,1
1902,DC_Mini_Motor_01,7,24,2026-05-01 18:31:20,0.039,-0.1099,0.8354,-1.407,4.217,3.703,0.1915,44.36,4,WATCH,1
1903,DC_Mini_Motor_01,7,25,2026-05-01 18:31:35,0.0236,-0.0202,1.199,1.499,-0.863,-1.155,0.1966,44.04,4,WATCH,1
1904,DC_Mini_Motor_01,7,26,2026-05-01 18:31:50,0.0644,0.0296,1.1737,-3.695,-2.541,0.397,0.2012,45.13,4,WATCH,1
1905,DC_Mini_Motor_01,7,27,2026-05-01 18:32:05,0.0853,-0.1909,1.0811,0.677,2.472,0.135,0.2291,44.96,4,WATCH,1
1906,DC_Mini_Motor_01,7,28,2026-05-01 18:32:20,-0.0215,-0.089,1.2175,4.387,0.678,-0.038,0.2296,45.63,4,WATCH,1
1907,DC_Mini_Motor_01,7,29,2026-05-01 18:32:35,-0.1035,-0.1781,1.1185,-0.547,0.953,1.117,0.2403,45.98,4,WATCH,1
1908,DC_Mini_Motor_01,7,30,2026-05-01 18:32:50,0.0396,-0.0291,0.7487,-0.141,1.699,-1.678,0.2613,46.54,4,WATCH,1
1909,DC_Mini_Motor_01,7,31,2026-05-01 18:33:05,-0.0267,0.1452,0.8073,-0.152,1.749,1.526,0.245,47.23,4,WATCH,1
1910,DC_Mini_Motor_01,7,32,2026-05-01 18:33:20,-0.0398,0.179,1.24,-2.006,2.788,-0.213,0.2822,46.92,4,WATCH,1
1911,DC_Mini_Motor_01,7,33,2026-05-01 18:33:35,0.1681,0.1942,1.1194,-1.059,-0.907,-1.784,0.2839,48.58,4,WATCH,1
1912,DC_Mini_Motor_01,7,34,2026-05-01 18:33:50,-0.2229,0.0807,0.7752,1.286,-0.698,1.516,0.3099,48.09,4,WATCH,1
1913,DC_Mini_Motor_01,7,35,2026-05-01 18:34:05,-0.193,0.1681,0.8513,1.44,1.177,-4.661,0.3117,49.23,4,WATCH,1
1914,DC_Mini_Motor_01,7,36,2026-05-01 18:34:20,-0.0008,-0.0425,1.3107,0.102,0.16,-1.844,0.3099,48.84,4,WATCH,1
1915,DC_Mini_Motor_01,7,37,2026-05-01 18:34:35,0.1602,-0.2687,1.112,-3.113,3.131,-0.557,0.3316,49.22,4,WATCH,1
1916,DC_Mini_Motor_01,7,38,2026-05-01 18:34:50,0.0156,-0.1787,1.2816,-2.281,-5.416,0.871,0.3395,50.67,4,WATCH,1
1917,DC_Mini_Motor_01,7,39,2026-05-01 18:35:05,0.1756,-0.0781,0.6895,-2.738,5.151,-0.866,0.3567,50.14,4,WATCH,1
1918,DC_Mini_Motor_01,7,40,2026-05-01 18:35:20,0.0629,-0.347,0.9378,-0.173,-1.307,0.822,0.3646,51.24,4,WATCH,1
1919,DC_Mini_Motor_01,7,41,2026-05-01 18:35:35,-0.0025,0.4037,1.034,-2.655,-0.211,-1.362,0.4051,52.2,4,WATCH,1
1920,DC_Mini_Motor_01,7,42,2026-05-01 18:35:50,-0.037,0.3716,1.2026,-0.978,0.447,-5.701,0.4123,52.74,4,WATCH,1
1921,DC_Mini_Motor_01,7,43,2026-05-01 18:36:05,-0.1659,-0.088,0.6142,-1.811,-2.648,1.004,0.4289,52.54,4,WATCH,1
1922,DC_Mini_Motor_01,7,44,2026-05-01 18:36:20,-0.2211,-0.3066,1.2123,2.008,-0.263,2.621,0.4364,53.48,4,WATCH,1
1923,DC_Mini_Motor_01,7,45,2026-05-01 18:36:35,-0.0528,0.2489,1.3729,2.242,1.283,0.208,0.4566,53.41,4,WATCH,1
1924,DC_Mini_Motor_01,7,46,2026-05-01 18:36:50,-0.0096,0.0011,0.5135,-1.374,3.497,-0.565,0.4835,54.22,4,WATCH,1
1925,DC_Mini_Motor_01,7,47,2026-05-01 18:37:05,0.4292,0.0123,0.8035,-3.774,0.709,0.409,0.4695,54.89,4,WATCH,1
1926,DC_Mini_Motor_01,7,48,2026-05-01 18:37:20,-0.0352,0.0267,1.4841,-2.22,0.065,-1.323,0.4978,55.4,3,WARNING,2
1927,DC_Mini_Motor_01,7,49,2026-05-01 18:37:35,0.0685,0.3381,1.3676,0.939,4.735,-3.288,0.5214,55.88,3,WARNING,2
1928,DC_Mini_Motor_01,7,50,2026-05-01 18:37:50,-0.2604,-0.3614,1.3228,0.972,2.943,-1.871,0.5392,56.73,3,WARNING,2
1929,DC_Mini_Motor_01,7,51,2026-05-01 18:38:05,0.0847,-0.0098,0.4589,0.103,-0.742,-0.751,0.5571,57.49,3,WARNING,2
1930,DC_Mini_Motor_01,7,52,2026-05-01 18:38:20,-0.4568,-0.3251,1.1341,0.702,0.885,-1.215,0.5856,57.07,3,WARNING,2
1931,DC_Mini_Motor_01,7,53,2026-05-01 18:38:35,-0.3434,0.4181,0.7518,-3.515,-0.371,-2.438,0.593,58.43,3,WARNING,2
1932,DC_Mini_Motor_01,7,54,2026-05-01 18:38:50,-0.0512,-0.3939,0.5406,0.451,-3.097,-1.216,0.6082,58.11,3,WARNING,2
1933,DC_Mini_Motor_01,7,55,2026-05-01 18:39:05,0.615,0.0676,0.8027,2.739,1.3,1.316,0.635,58.81,3,WARNING,2
1934,DC_Mini_Motor_01,7,56,2026-05-01 18:39:20,-0.3936,0.201,1.4996,-1.22,0.066,-0.767,0.6713,59.35,3,WARNING,2
1935,DC_Mini_Motor_01,7,57,2026-05-01 18:39:35,-0.1593,-0.0869,0.3351,3.582,-0.528,-0.141,0.6838,60.6,3,WARNING,2
1936,DC_Mini_Motor_01,7,58,2026-05-01 18:39:50,-0.5222,0.3612,1.1665,-3.848,-3.644,-3.856,0.6666,60.82,3,WARNING,2
1937,DC_Mini_Motor_01,7,59,2026-05-01 18:40:05,0.3588,-0.5763,0.7384,-0.138,-2.659,-2.035,0.7345,62.57,3,WARNING,2
1938,DC_Mini_Motor_01,7,60,2026-05-01 18:40:20,0.5334,0.2545,1.4778,-3.22,-1.523,-5.476,0.7463,62.01,3,WARNING,2
1939,DC_Mini_Motor_01,7,61,2026-05-01 18:40:35,-0.2261,0.2457,1.6871,4.84,-3.572,-2.209,0.7737,63.52,3,WARNING,2
1940,DC_Mini_Motor_01,7,62,2026-05-01 18:40:50,0.6171,-0.4745,1.0696,-0.355,-2.738,0.476,0.7821,62.86,3,WARNING,2
1941,DC_Mini_Motor_01,7,63,2026-05-01 18:41:05,-0.5854,-0.5596,1.1773,1.336,3.78,-1.057,0.8301,64.5,3,WARNING,2
1942,DC_Mini_Motor_01,7,64,2026-05-01 18:41:20,-0.1487,0.0437,0.1752,1.913,-0.439,3.735,0.8342,64.71,3,WARNING,2
1943,DC_Mini_Motor_01,7,65,2026-05-01 18:41:35,0.2279,-0.5475,1.6155,2.235,6.216,-6.133,0.8637,65.45,2,CRITICAL,3
1944,DC_Mini_Motor_01,7,66,2026-05-01 18:41:50,-0.0104,-0.5166,0.3066,2.335,7.879,-2.544,0.8796,66.51,2,CRITICAL,3
1945,DC_Mini_Motor_01,7,67,2026-05-01 18:42:05,0.3005,0.6974,1.4914,1.46,2.021,-4.727,0.8995,66.09,2,CRITICAL,3
1946,DC_Mini_Motor_01,7,68,2026-05-01 18:42:20,0.0919,-0.9085,0.7924,-6.885,2.631,-1.621,0.9235,67.42,2,CRITICAL,3
